,Instance_ID,Hardship,Justify,Oct_7_Attack,Conflict_Year,Date,Source,Article_ID,Entity,Side,Civilian_Status,Location,Phrases
1888,IG_Hard_1889 ID_Past Conflicts_CNN_419,Casualties,"Deif's wife was killed in an airstrike, which is the most severe hardship mentioned in her story.",No,2014,20 August 2014,CNN,ID_Past Conflicts_CNN_419,Deif's wife,Palestine,Civilian,Gaza,"{""it killed Deif's wife""}"
1889,IG_Hard_1890 ID_Past Conflicts_CNN_420,Casualties,"The 7-month-old son was killed in an Israeli airstrike, which is the most severe hardship mentioned in his story.",No,2014,20 August 2014,CNN,ID_Past Conflicts_CNN_420,7-month-old son,Palestine,Civilian,Gaza,{'and 7-month-old son instead'}
1890,IG_Hard_1891 ID_Past Conflicts_CNN_420,Casualties,"Deif's wife was killed in an Israeli airstrike, which is the most severe hardship mentioned in her story.",No,2014,20 August 2014,CNN,ID_Past Conflicts_CNN_420,Deif's wife,Palestine,Civilian,Gaza,"{""It killed Deif's wife""}"
1891,IG_Hard_1892 ID_Past Conflicts_CNN_421,Casualties,"Deif's 7-month-old son was killed in an Israeli airstrike, which is the most severe hardship described in the story.",No,2014,21 August 2014,CNN,ID_Past Conflicts_CNN_421,Deif's 7-month-old son,Palestine,Civilian,Gaza,"{""Deif's 7-month-old son was killed""}"
1892,IG_Hard_1893 ID_Past Conflicts_CNN_421,Missing,"The story of another of Deif's daughters describes her as missing and believed to be buried in the rubble, which is the most severe hardship directly mentioned in her narrative.",No,2014,21 August 2014,CNN,ID_Past Conflicts_CNN_421,another of Deif's daughters,Palestine,Civilian,Gaza,"{""Another of Deif's daughters is missing and believed to be buried in the rubble""}"
1893,IG_Hard_1894 ID_Past Conflicts_CNN_421,Casualties,"The story of 'one of Deif's daughters' includes her death in an Israeli airstrike, as her body was removed from the rubble. Death is the most severe hardship described.",No,2014,21 August 2014,CNN,ID_Past Conflicts_CNN_421,one of Deif's daughters,Palestine,Civilian,Gaza,{'the body of one of his daughters was removed from the rubble later'}
1894,IG_Hard_1895 ID_Past Conflicts_CNN_421,Casualties,"The story of the wife of Mohammed Deif includes her being killed in an Israeli airstrike, which is the most severe hardship described.",No,2014,21 August 2014,CNN,ID_Past Conflicts_CNN_421,wife of Mohammed Deif,Palestine,Civilian,Gaza,{'Hamas said an Israeli strike had killed the wife ... of Mohammed Deif'}
1895,IG_Hard_1896 ID_Past Conflicts_CNN_422,Imprisonment and Detention,"Gilad Shalit was held captive by Hamas from 2006 until his release in 2011, which constitutes imprisonment and detention.",No,2014,21 August 2014,CNN,ID_Past Conflicts_CNN_422,Gilad Shalit,Israel,Military,Gaza,"{'Al-Attar played a ""major role"" in the capture of the Israeli soldier Gilad Shalit in 2006, the Israel Defense Forces said on its Twitter account. Shalit was held captive until a deal was struck for his release in 2011'}"
1896,IG_Hard_1897 ID_Past Conflicts_CNN_422,Casualties,"The story of Mohammed Abu Shamala, Raed al-Attar, and Mohammed Barhoum centers on their deaths in an Israeli airstrike, which is the most severe hardship mentioned.",No,2014,21 August 2014,CNN,ID_Past Conflicts_CNN_422,"Mohammed Abu Shamala, Raed al-Attar and Mohammed Barhoum",Palestine,Military,Gaza,"{'gave the names of the dead leaders as Mohammed Abu Shamala, Raed al-Attar and Mohammed Barhoum'}"
1897,IG_Hard_1898 ID_Past Conflicts_CNN_422,Casualties,"Al-Attar was killed in an Israeli airstrike, which is the most severe hardship mentioned in his story.",No,2014,21 August 2014,CNN,ID_Past Conflicts_CNN_422,al-Attar,Palestine,Military,Gaza,"{'Al-Attar, the commander of the Qassam Brigades in Rafah, is believed to be the most senior of the three'}"
1898,IG_Hard_1899 ID_Past Conflicts_CNN_422,Casualties,"The story of the wife and 7-month-old son of Mohammed Deif centers on their deaths due to an Israeli airstrike, which is the most severe hardship mentioned.",No,2014,21 August 2014,CNN,ID_Past Conflicts_CNN_422,wife and 7-month-old son of Mohammed Deif,Palestine,Civilian,Gaza,"{'an Israeli strike had killed the wife and 7-month-old son of Mohammed Deif, the head of the military wing'}"
1899,IG_Hard_1900 ID_Past Conflicts_CNN_423,Casualties,"The story of Eyal Yifrach, Gilad Shaar, and Naftali Frankel details their kidnapping and subsequent deaths, which constitutes the most severe hardship of casualties.",No,2014,22 August 2014,CNN,ID_Past Conflicts_CNN_423,"Eyal Yifrach, 19; Gilad Shaar, 16; and Naftali Frankel, a 16-year-old dual U.S.-Israeli citizen",Israel,Civilian,West Bank,{'Three Israeli teens kidnapped in the West Bank in June and later found dead'}
1900,IG_Hard_1901 ID_Past Conflicts_CNN_424,Casualties,"The story of the 4-year-old boy centers on his death as a civilian victim due to a mortar shell explosion, which is a clear case of casualties and is the most severe hardship mentioned in his narrative.",No,2014,22 August 2014,CNN,ID_Past Conflicts_CNN_424,A 4-year-old boy,Israel,Civilian,Israel,"{'A 4-year-old boy became the latest civilian victim in Israel Friday, after a mortar shell exploded in the parking lot of a kibbutz close to Gaza'}"
1901,IG_Hard_1902 ID_Past Conflicts_CNN_424,Casualties,"The three Israeli teens were abducted and later found dead, indicating they were killed, which is the most severe hardship described in their story.",No,2014,22 August 2014,CNN,ID_Past Conflicts_CNN_424,three Israeli teens,Israel,Civilian,West Bank,"{'militants from his group abducted three Israeli teens in the West Bank in June, ... The three teens were later found dead.'}"
1902,IG_Hard_1903 ID_Past Conflicts_CNN_429,Casualties,"Mohamed Al-Oul was specifically mentioned as a target of an Israeli strike, with the IDF confirming a 'hit.' This indicates he was likely killed or severely injured, which constitutes a casualty and is the most severe hardship in his story.",No,2014,24 August 2014,CNN,ID_Past Conflicts_CNN_429,Mohamed Al-Oul,Palestine,Government,Gaza,"{""One of the targets was Mohamed Al-Oul, who supervised Hamas' financial transactions""}"
1903,IG_Hard_1904 ID_Past Conflicts_CNN_434,Casualties,"The story of 'a foreign worker in Israel' is that he was killed during the conflict, which is the most severe hardship mentioned (death).",No,2014,26 August 2014,CNN,ID_Past Conflicts_CNN_434,A foreign worker in Israel,Israel,Civilian,Israel,{'A foreign worker in Israel was killed as well.'}
1904,IG_Hard_1905 ID_Past Conflicts_CNN_436,Casualties,"The story of the 4-year-old boy centers on his death from a mortar shell explosion, which is the most severe hardship described.",No,2014,26 August 2014,CNN,ID_Past Conflicts_CNN_436,a 4-year-old boy,Israel,Civilian,Israel,"{""A 4-year-old boy became Israel's latest civilian victim Friday when a mortar shell exploded in the parking lot of a kibbutz""}"
1905,IG_Hard_1906 ID_Past Conflicts_CNN_437,Casualties,"The story of the 4-year-old boy centers on his death from a mortar shell explosion, which is the most severe hardship mentioned.",No,2014,26 August 2014,CNN,ID_Past Conflicts_CNN_437,a 4-year-old boy,Israel,Civilian,Israel,"{""A 4-year-old boy became Israel's latest civilian victim Friday when a mortar shell exploded in the parking lot of a kibbutz""}"
1906,IG_Hard_1907 ID_Past Conflicts_CNN_437,Casualties,"The story of 'a Palestinian teen' is that he was killed, which is a clear case of casualties and the most severe hardship mentioned in his narrative.",No,2014,26 August 2014,CNN,ID_Past Conflicts_CNN_437,a Palestinian teen,Palestine,Civilian,Israel,{'a Palestinian teen was killed'}
1907,IG_Hard_1908 ID_Past Conflicts_CNN_440,Missing,"Aaron Sofer is reported missing while hiking in the Jerusalem Forest, and the article details the search efforts and concerns about his disappearance.",No,2014,26 August 2014,CNN,ID_Past Conflicts_CNN_440,Aaron Sofer,Israel,Civilian,Israel,{'Israeli police have stepped up their search for a New Jersey man who went missing while hiking in a forest outside Jerusalem. Aaron Sofer was reported missing on Friday by a friend who he was hiking with in the Jerusalem Forest'}
1908,IG_Hard_1909 ID_Past Conflicts_CNN_440,Casualties,"Mohammed Abu Khedair was killed and his body was found in the Jerusalem Forest, which is a clear case of casualties (death).",No,2014,26 August 2014,CNN,ID_Past Conflicts_CNN_440,Mohammed Abu Khedair,Palestine,Civilian,Israel,"{'the revenge killing of Palestinian teen Mohammed Abu Khedair, 16. His body was found in the Jerusalem Forest on July 2'}"
1909,IG_Hard_1910 ID_Past Conflicts_CNN_442,Missing,"Aaron Sofer is reported missing after disappearing while hiking in the Jerusalem Forest, and a large search effort is underway to find him. No evidence of his whereabouts has been found, and authorities are considering the possibility of kidnapping.",No,2014,27 August 2014,CNN,ID_Past Conflicts_CNN_442,Aaron Sofer,Israel,Civilian,Israel,"{'Yeshiva student Aaron Sofer, 23, was reported missing Friday by a friend who was hiking with him in the Jerusalem Forest'}"
1910,IG_Hard_1911 ID_Past Conflicts_CNN_442,Casualties,"Mohammed Abu Khedair was killed, as indicated by the phrase 'revenge killing' and the discovery of his body in the Jerusalem Forest.",No,2014,27 August 2014,CNN,ID_Past Conflicts_CNN_442,Mohammed Abu Khedair,Palestine,Civilian,Israel,"{""Sofer's disappearance comes two months after what Israeli authorities have called the revenge killing of Palestinian teen Mohammed Abu Khedair, 16. His body was found in the Jerusalem Forest on July 2""}"
1911,IG_Hard_1912 ID_Past Conflicts_CNN_444,Health and Medical Conditions,"The most severe hardship in the Israeli military officer's story is his moderate injury during the fighting, which is a health and medical condition.",No,2014,27 August 2014,CNN,ID_Past Conflicts_CNN_444,Israeli military officer,Israel,Military,Golan Heights,"{'An Israeli military officer was moderately injured, the IDF said on Twitter'}"
1912,IG_Hard_1913 ID_Past Conflicts_CNN_445,Casualties,"Aaron Sofer was found dead in a forest after being reported missing, which constitutes a fatality and is the most severe hardship in his story.",No,2014,28 August 2014,CNN,ID_Past Conflicts_CNN_445,Aaron Sofer,Israel,Civilian,Israel,{'A body found in a Jerusalem-area forest is that of missing American Aaron Sofer'}
1913,IG_Hard_1914 ID_Past Conflicts_CNN_446,Casualties,"The story of the Israeli military officer includes him being moderately injured during cross-border fighting, which constitutes a casualty and is the most severe hardship mentioned in his narrative.",No,2014,28 August 2014,CNN,ID_Past Conflicts_CNN_446,Israeli military officer,Israel,Military,Israel,"{'An Israeli military officer was moderately injured, the military said on Twitter'}"
1914,IG_Hard_1915 ID_Past Conflicts_NYT_1000,Other Hardship,"Roni Ben-Hur's story only mentions him commemorating the 30th anniversary of his arrival in New York and performing music; there is no mention of any severe hardship such as casualties, displacement, or deprivation.",No,2014,10 July 2014,NYT,ID_Past Conflicts_NYT_1000,Roni Ben-Hur,Israel,Civilian,Other,"{'Mr. Ben-Hur, an Israeli-born guitarist with a crisp and fluid style, spends this weekend commemorating the 30th anniversary of his arrival in New York.'}"
1915,IG_Hard_1916 ID_Past Conflicts_NYT_1002,"Deprivation, Malnutrition and Hunger","Abu Tamer Ajour's story mentions economic hardship due to Hamas's inability to pay full salaries to its 40,000 employees, which is a form of deprivation. While the article also describes casualties elsewhere, the most severe hardship directly mentioned in Abu Tamer Ajour's narrative is deprivation and worsening living conditions.",No,2014,10 July 2014,NYT,ID_Past Conflicts_NYT_1002,"Abu Tamer Ajour, 70",Palestine,Civilian,Gaza,"{""Abu Tamer Ajour, 70, said the conflict had come at a bad time, with Hamas unable to pay full salaries to its 40,000 employees, among other hardships. 'This aggression makes matters worse,' he said""}"
1916,IG_Hard_1917 ID_Past Conflicts_NYT_1002,Casualties,"Hamed Shehab, 27, was killed in an airstrike on a car used by a local news agency, which is a clear case of casualties and the most severe hardship in his story.",No,2014,10 July 2014,NYT,ID_Past Conflicts_NYT_1002,"Hamed Shehab, 27",Palestine,Civilian,Gaza,"{'killing the driver, Hamed Shehab, 27'}"
1917,IG_Hard_1918 ID_Past Conflicts_NYT_1002,Other Hardship,"Riad Fawzi is described as jobless and living in Gaza during the conflict, facing economic hardship and the stress of ongoing violence, but there is no mention of casualties, displacement, or other more severe hardships directly affecting him or those in his story.",No,2014,10 July 2014,NYT,ID_Past Conflicts_NYT_1002,"Riad Fawzi, 48",Palestine,Civilian,Gaza,"{'Riad Fawzi, 48, who is jobless, said he did not expect the clashes to last for long'}"
1918,IG_Hard_1919 ID_Past Conflicts_NYT_1002,Health and Medical Conditions,"The most severe hardship in the teenage American citizen's story is the beating, which implies physical harm and injury.",No,2014,10 July 2014,NYT,ID_Past Conflicts_NYT_1002,teenage American citizen,Israel,Civilian,Israel,{'concern about the beating of a teenage American citizen'}
1919,IG_Hard_1920 ID_Past Conflicts_NYT_1007,Casualties,"The story of the Palestinian teenager includes being kidnapped and burned alive, which constitutes a fatal casualty and is the most severe hardship mentioned.",No,2014,11 July 2014,NYT,ID_Past Conflicts_NYT_1007,Palestinian teenager,Palestine,Civilian,West Bank,{'a Palestinian teenager was kidnapped and burned alive by Israeli extremists in an act of revenge'}
1920,IG_Hard_1921 ID_Past Conflicts_NYT_1007,Casualties,"Prime Minister Yitzhak Rabin was gunned down (killed) in 1995, which is a clear case of casualties and is the most severe hardship mentioned in his story.",No,2014,11 July 2014,NYT,ID_Past Conflicts_NYT_1007,Prime Minister Yitzhak Rabin,Israel,Government,Israel,{'Prime Minister Yitzhak Rabin was gunned down in 1995 by an Israeli Jew who opposed compromise with the Palestinians'}
1921,IG_Hard_1922 ID_Past Conflicts_NYT_1009,Casualties,"The story of the 'Palestinian youth' centers on his retaliatory murder and incineration in East Jerusalem, which is a clear case of casualties (death).",No,2014,11 July 2014,NYT,ID_Past Conflicts_NYT_1009,Palestinian youth,Palestine,Civilian,Israel,{'the retaliatory murder and incineration of a Palestinian youth in East Jerusalem'}
1922,IG_Hard_1923 ID_Past Conflicts_NYT_1011,Casualties,"The story of the 16-year-old Palestinian centers on his kidnapping and subsequent killing, which is the most severe hardship described.",No,2014,11 July 2014,NYT,ID_Past Conflicts_NYT_1011,16-year-old Palestinian,Palestine,Civilian,West Bank,{'a 16-year-old Palestinian was kidnapped and killed'}
1923,IG_Hard_1924 ID_Past Conflicts_NYT_1012,Casualties,"Dr. Ayman al-Sahbani's story includes treating severely wounded and dying children, and mentions over 100 Palestinians killed and more than 600 wounded, with specific reference to a 7-year-old girl likely to die from her injuries. The presence of casualties is the most severe hardship described.",No,2014,11 July 2014,NYT,ID_Past Conflicts_NYT_1012,Dr. Ayman al-Sahbani,Palestine,Civilian,Gaza,"{'Dr. Ayman al-Sahbani, the head of the emergency medicine, said she was likely to die. Dr. Sahbani was upset but professional. He and most of his 10 doctors and 10 nurses had been at the hospital for four days without going home, he said.'}"
1924,IG_Hard_1925 ID_Past Conflicts_NYT_1012,Other Hardship,"Muhammad Ahmad's story centers on economic hardship due to the war, fear, stress, and the reluctance of people to go out, resulting in a drastic loss of income at his fruit stall. No casualties, displacement, or other more severe hardships are directly mentioned in his narrative.",No,2014,11 July 2014,NYT,ID_Past Conflicts_NYT_1012,Muhammad Ahmad,Palestine,Civilian,Gaza,"{'Muhammad Ahmad, whose fruit stall was doing little business. So far on Friday afternoon, he’d taken in only 50 shekels, when normally during Ramadan, he said, he would take in 1,000 shekels a day. “This war in Gaza has caused a kind of fear and stress and tension,” he said. “People are afraid to go out of their homes.”'}"
1925,IG_Hard_1926 ID_Past Conflicts_NYT_1012,"Deprivation, Malnutrition and Hunger","Nawaf al-Najar's story describes unemployment, dependence on charity and UN food parcels, and difficulty affording essential medicine, indicating severe deprivation and hunger.",No,2014,11 July 2014,NYT,ID_Past Conflicts_NYT_1012,"Nawaf al-Najar, 57",Palestine,Civilian,Gaza,"{'Nawaf al-Najar, 57, shopping with his wife, Nawal, for groceries for their large family, used to be a construction worker in Israel but is now unemployed. He lives off intermittent charity and United Nations food parcels for refugees, and has trouble finding the money for Nawal’s diabetes medicine.'}"
1926,IG_Hard_1927 ID_Past Conflicts_NYT_1012,Casualties,"The story of 'a woman in Haifa' describes her death due to a heart attack while running to a shelter during the conflict, which is a casualty and the most severe hardship mentioned in her narrative.",No,2014,11 July 2014,NYT,ID_Past Conflicts_NYT_1012,a woman in Haifa,Israel,Civilian,Israel,{'a woman in Haifa who had a heart attack running to a shelter'}
1927,IG_Hard_1928 ID_Past Conflicts_NYT_1012,Casualties,"The story of the 7-year-old girl centers on her being severely wounded in an attack, with the doctor stating she is likely to die. This constitutes casualties, which is the most severe hardship described in her narrative.",No,2014,11 July 2014,NYT,ID_Past Conflicts_NYT_1012,"one girl, age 7",Palestine,Civilian,Gaza,"{'one girl, age 7, who had been severely wounded in an attack on a house in Al-Bureij, in central Gaza'}"
1928,IG_Hard_1929 ID_Past Conflicts_NYT_1012,Casualties,"The resident of an apartment was killed in an Israeli bombing, which is the most severe hardship (death) mentioned in their story.",No,2014,11 July 2014,NYT,ID_Past Conflicts_NYT_1012,the resident of an apartment there,Palestine,Civilian,Gaza,"{'The attack was apparently aimed at the resident of an apartment there, who was killed'}"
1929,IG_Hard_1930 ID_Past Conflicts_NYT_1014,Casualties,"The story of the 61-year-man includes him suffering severe wounds from a rocket attack, which constitutes casualties and is the most severe hardship mentioned in his narrative.",No,2014,11 July 2014,NYT,ID_Past Conflicts_NYT_1014,61-year-man,Israel,Civilian,Israel,{'including a 61-year-man who suffered severe wounds.'}
1930,IG_Hard_1931 ID_Past Conflicts_NYT_1014,Casualties,"Saher Abu Namous, a 3-year-old, was killed in an Israeli airstrike, which is the most severe hardship described in the individual's story.",No,2014,11 July 2014,NYT,ID_Past Conflicts_NYT_1014,"Saher Abu Namous, 3",Palestine,Civilian,Gaza,"{'One of the latest victims, Saher Abu Namous, 3, was killed in a strike in the Tal al-Zatar neighborhood.'}"
1931,IG_Hard_1932 ID_Past Conflicts_NYT_1014,Casualties,"The most severe hardship in the woman's story is her being injured by a rocket strike, which constitutes casualties.",No,2014,11 July 2014,NYT,ID_Past Conflicts_NYT_1014,a woman,Israel,Civilian,Israel,"{'a rocket hit a house in the southern city of Beersheba, injuring a woman.'}"
1932,IG_Hard_1933 ID_Past Conflicts_NYT_1023,Casualties,"The story of 'one Palestinian youth' is that he was abducted and killed, which is a clear case of casualties and is the most severe hardship mentioned in his narrative.",No,2014,12 July 2014,NYT,ID_Past Conflicts_NYT_1023,one Palestinian youth,Palestine,Civilian,Israel,{'one Palestinian youth was abducted and killed'}
1933,IG_Hard_1934 ID_Past Conflicts_NYT_1024,Casualties,"Gen. Tayseer al-Batsh was seriously wounded in a strike that also killed at least 18 people, making casualties the most severe hardship in his story.",No,2014,12 July 2014,NYT,ID_Past Conflicts_NYT_1024,Gen. Tayseer al-Batsh,Palestine,Government,Gaza,"{'The apparent target, Gen. Tayseer al-Batsh, was seriously wounded, medics said.'}"
1934,IG_Hard_1935 ID_Past Conflicts_NYT_1024,Casualties,"Mai Hamada, 30, is mentioned as one of the wounded with severe burns in the Israeli bombing of the center for the disabled, which also killed two residents. The most severe hardship in her story is the death of two disabled residents in the same attack.",No,2014,12 July 2014,NYT,ID_Past Conflicts_NYT_1024,"Mai Hamada, 30",Palestine,Civilian,Gaza,"{'Mai Hamada, 30, ... with severe burns'}"
1935,IG_Hard_1936 ID_Past Conflicts_NYT_1024,Casualties,"Salwa Abu al-Qomssan, the caretaker, was severely burned in an Israeli airstrike on a center for the disabled, which also killed two residents and wounded others. The most severe hardship in her story is the death of the two residents (casualties).",No,2014,12 July 2014,NYT,ID_Past Conflicts_NYT_1024,"Salwa Abu al-Qomssan, 53, the caretaker",Palestine,Civilian,Gaza,"{'Salwa Abu al-Qomssan, 53, the caretaker, both of them with severe burns'}"
1936,IG_Hard_1937 ID_Past Conflicts_NYT_1024,Casualties,"Suha Abusada, 39, was killed in the Israeli bombing of the center for the disabled, which is the most severe hardship described in her story.",No,2014,12 July 2014,NYT,ID_Past Conflicts_NYT_1024,"Suha Abusada, 39",Palestine,Civilian,Gaza,"{'Suha Abusada, 39, whose family said she had been born severely disabled and unable to speak'}"
1937,IG_Hard_1938 ID_Past Conflicts_NYT_1024,Casualties,"Ula Wisha, 31, was identified as one of the two residents killed in the Israeli bombing of the center for the disabled, which is a clear case of casualties (death).",No,2014,12 July 2014,NYT,ID_Past Conflicts_NYT_1024,"Ula Wisha, 31",Palestine,Civilian,Gaza,"{'The dead were identified as Ula Wisha, 31'}"
1938,IG_Hard_1939 ID_Past Conflicts_NYT_1024,Casualties,"The story of the aunt includes the attack targeting her home, resulting in the death of two of her children, which is the most severe hardship described.",No,2014,12 July 2014,NYT,ID_Past Conflicts_NYT_1024,aunt,Palestine,Civilian,Gaza,{'the attack had targeted his aunt’s home'}
1939,IG_Hard_1940 ID_Past Conflicts_NYT_1024,Casualties,"The caretaker was wounded in the bombing of the center for the disabled, and two residents were killed. The most severe hardship in the caretaker's story is the casualties (deaths and injuries) resulting from the airstrike.",No,2014,12 July 2014,NYT,ID_Past Conflicts_NYT_1024,caretaker,Palestine,Civilian,Gaza,{'as well as a caretaker'}
1940,IG_Hard_1941 ID_Past Conflicts_NYT_1026,Casualties,"Abdallah al-Frangi's story includes reference to the ongoing conflict in Gaza, which has resulted in a high death toll among Palestinians (158 dead, more than half noncombatants) and over 1,100 wounded, making casualties the most severe hardship mentioned in his narrative.",No,2014,13 July 2014,NYT,ID_Past Conflicts_NYT_1026,Abdallah al-Frangi,Palestine,Government,Gaza,"{'Abdallah al-Frangi, the Fatah official appointed governor of Gaza last month under a unity government established by the Fatah faction and Hamas, condemned the conflict, which he said Israel had started, and asked the United States to intervene.'}"
1941,IG_Hard_1942 ID_Past Conflicts_NYT_1026,Casualties,"Gen. Tayseer al-Batsh was seriously wounded in an Israeli bombing that targeted him, and the same attack killed 17 members of his extended family, including seven children, as well as a neighbor. The most severe hardship in his story is the mass casualties resulting from the bombing.",No,2014,13 July 2014,NYT,ID_Past Conflicts_NYT_1026,Gen. Tayseer al-Batsh,Palestine,Government,Gaza,"{'when Israel tried to kill Gen. Tayseer al-Batsh, the Hamas police chief. General Batsh, who was seriously wounded, was visiting his aunt’s house, which was reduced to rubble, neighbors said, by bombs that sent body parts at least 100 yards.'}"
1942,IG_Hard_1943 ID_Past Conflicts_NYT_1026,Casualties,"Mahmoud al-Batsh's story centers on the bombing that killed 17 members of his extended family, including seven children, and a neighbor, as well as the danger of burying the dead due to ongoing attacks. The most severe hardship is the mass casualties suffered by his family and others in the bombing.",No,2014,13 July 2014,NYT,ID_Past Conflicts_NYT_1026,Mahmoud al-Batsh,Palestine,Civilian,Gaza,"{'Mahmoud al-Batsh, 48, a relative, said it was too dangerous now to bury them in the cemetery, which is near the border with Israel in northeast Gaza.'}"
1943,IG_Hard_1944 ID_Past Conflicts_NYT_1026,Displacement and Refugees,"Muhammad al-Sultan, his wife, and two young daughters fled their home on a donkey cart after air attacks on his farmland, seeking shelter in a UN-run school. This is a clear case of displacement due to conflict.",No,2014,13 July 2014,NYT,ID_Past Conflicts_NYT_1026,Muhammad al-Sultan,Palestine,Civilian,Gaza,"{'his nephew Muhammad al-Sultan, 26, had come with his wife and two young daughters on a donkey cart early in the morning after air attacks on his farmland.'}"
1944,IG_Hard_1945 ID_Past Conflicts_NYT_1026,Casualties,"Munzer al-Batsh describes the killing of an entire family, including children, in an Israeli airstrike, which is the most severe hardship (Casualties) mentioned in his story.",No,2014,13 July 2014,NYT,ID_Past Conflicts_NYT_1026,Munzer al-Batsh,Palestine,Civilian,Gaza,"{'Munzer al-Batsh, the police commander’s brother and a gardener, said at the scene: “The Jews eliminated an entire family — grandfather, father, mother, even the children, who were sleeping in the homes. They were civilians.”'}"
1945,IG_Hard_1946 ID_Past Conflicts_NYT_1026,Casualties,"Odai was killed in an Israeli rocket strike, which is the most severe hardship described in his story.",No,2014,13 July 2014,NYT,ID_Past Conflicts_NYT_1026,Odai,Palestine,Civilian,Gaza,"{'Three days ago, the son, Odai, 21, was killed in an Israeli rocket strike on the taxi he was driving.'}"
1946,IG_Hard_1947 ID_Past Conflicts_NYT_1026,Casualties,"Rafik Said al-Sultan's story includes the killing of his son Odai in an Israeli rocket strike, which is the most severe hardship mentioned.",No,2014,13 July 2014,NYT,ID_Past Conflicts_NYT_1026,Rafik Said al-Sultan,Palestine,Civilian,Gaza,"{'Rafik Said al-Sultan, 44, walked two hours to a school here with his extended family, carrying the youngest of his nine children. “We left because of the terrifying bombing in the night and because of the fliers that warned that any moving body after noon will be struck,” he said.'}"
1947,IG_Hard_1948 ID_Past Conflicts_NYT_1026,Health and Medical Conditions,"The 16-year-old in Ashkelon was badly wounded by Gazan rocket fire, which constitutes a severe health and medical condition. No more severe hardship (such as death) is mentioned for this individual or in their immediate story context.",No,2014,13 July 2014,NYT,ID_Past Conflicts_NYT_1026,a 16-year-old,Israel,Civilian,Israel,"{'Gazaan rocket fire, which badly wounded a 16-year-old in Ashkelon on Sunday.'}"
1948,IG_Hard_1949 ID_Past Conflicts_NYT_1026,Displacement and Refugees,"The story of 'one family' is that they were turned away from a UN-run school because it was full of refugees, indicating they were seeking shelter due to displacement from their homes caused by the conflict. No more severe hardship (such as casualties or imprisonment) is mentioned in relation to this family.",No,2014,13 July 2014,NYT,ID_Past Conflicts_NYT_1026,one family,Palestine,Civilian,Gaza,"{'The principal, who said she had to turn one family away because the place was full'}"
1949,IG_Hard_1950 ID_Past Conflicts_NYT_1033,Casualties,"The story of Muhammad centers on his abduction and killing, with his charred body being found in the forest. This is the most severe hardship mentioned, as it involves the loss of life.",No,2014,13 July 2014,NYT,ID_Past Conflicts_NYT_1033,Muhammad,Palestine,Civilian,Jerusalem,{'the forest where Muhammad’s charred body was found'}
1950,IG_Hard_1951 ID_Past Conflicts_NYT_1033,Casualties,"Muhammad Abu Khdeir is described as 'Shuafat’s slain son,' and his funeral is mentioned, indicating he was killed. The most severe hardship in his story is his death.",No,2014,13 July 2014,NYT,ID_Past Conflicts_NYT_1033,Muhammad Abu Khdeir,Palestine,Civilian,Jerusalem,"{'Shuafat’s slain son, Muhammad Abu Khdeir'}"
1951,IG_Hard_1952 ID_Past Conflicts_NYT_1033,Casualties,"The story of the Palestinian 16-year-old centers on his abduction and killing, which is the most severe hardship described.",No,2014,13 July 2014,NYT,ID_Past Conflicts_NYT_1033,Palestinian 16-year-old,Palestine,Civilian,Jerusalem,{'the predawn abduction and killing of a Palestinian 16-year-old in what the authorities charge was a revenge attack for the earlier abduction and murder of three Israeli teenagers'}
1952,IG_Hard_1953 ID_Past Conflicts_NYT_1036,Other Hardship,"Mohammed Dajani experienced being hounded with death threats, leading to his resignation, which constitutes a severe psychological and professional hardship, but there is no mention of casualties, imprisonment, or other more severe hardships in his story.",No,2014,14 July 2014,NYT,ID_Past Conflicts_NYT_1036,Mohammed Dajani,Palestine,Civilian,West Bank,"{'Mohammed Dajani, a professor at Al Quds University, quit after being hounded with death threats for taking a group of Palestinian students to Auschwitz'}"
1953,IG_Hard_1954 ID_Past Conflicts_NYT_1036,Casualties,"The story of Muhammad Abu Khdeir centers on his murder, which is the most severe hardship mentioned, surpassing other hardships in his narrative.",No,2014,14 July 2014,NYT,ID_Past Conflicts_NYT_1036,Muhammad Abu Khdeir,Palestine,Civilian,Other,{'The murder of Muhammad Abu Khdeir in revenge for the murders of three Israeli teenagers'}
1954,IG_Hard_1955 ID_Past Conflicts_NYT_1037,Casualties,"Hadeel's story includes the killing of six neighborhood children by an Israeli tank shell, which is the most severe hardship described.",No,2014,14 July 2014,NYT,ID_Past Conflicts_NYT_1037,Hadeel,Palestine,Civilian,Gaza,"{'Her daughter Hadeel, then 11, and a teenage brother went home to get baby clothes, and found their house a smoking ruin, the fields burned. As they walked away, Hadeel said Monday, several neighborhood children tagged along. An Israeli tank shell killed six of them. “One person’s insides were spilling out,” Hadeel said, reaching for her mother’s hand.'}"
1955,IG_Hard_1956 ID_Past Conflicts_NYT_1037,Casualties,"Ms. Marouf's story includes the killing of six neighborhood children by an Israeli tank shell, severe injuries to her son-in-law, and multiple deaths from airstrikes, which are the most severe hardships described.",No,2014,14 July 2014,NYT,ID_Past Conflicts_NYT_1037,Ms. Marouf,Palestine,Civilian,Gaza,"{'Their only income was about $6 a month Ms. Marouf earned making cheese at a women’s factory run under a European Union aid project; even that has disappeared, the project discontinued.'}"
